"","NEU_SRR1974602","NEU_SRR1974603","NEU_SRR1974605","NEU_SRR1974607","NEU_SRR1974609","NEU_SRR1974611","NEU_SRR1974612","NEU_SRR1974613","NEU_SRR1974614","NEU_SRR1974615","NEU_SRR1974617","NEU_SRR1974618","NEU_SRR1974620","NEU_SRR1974621","NEU_SRR1974622","NEU_SRR1974623","NEU_SRR1974624","NEU_SRR1974625","NEU_SRR1974626","NEU_SRR1974627","NEU_SRR1974628","NEU_SRR1974629","NEU_SRR1974630","NEU_SRR1974631","NEU_SRR1974632","NEU_SRR1974633","NEU_SRR1974634","NEU_SRR1974635","NEU_SRR1974636","NEU_SRR1974638","NEU_SRR1974639","NEU_SRR1974640","NEU_SRR1974642","NEU_SRR1974643","NEU_SRR1974645","NEU_SRR1974646","NEU_SRR1974648","NEU_SRR1974649","NEU_SRR1974650","NEU_SRR1974652","NEU_SRR1974654","NEU_SRR1974655","NEU_SRR1974656","NEU_SRR1974657","NEU_SRR1974658","NEU_SRR1974659","NEU_SRR1974660","NEU_SRR1974661","NEU_SRR1974662","NEU_SRR1974663","NEU_SRR1974673","NEU_SRR1974674","NEU_SRR1974677","NEU_SRR1974681","NEU_SRR1974684","NEU_SRR1974686","NEU_SRR1974697","NEU_SRR1974704","NEU_SRR1974705","NEU_SRR1974706","NEU_SRR1974707","NEU_SRR1974709","NEU_SRR1974710","NEU_SRR1974711","NEU_SRR1974712","NEU_SRR1974713","NEU_SRR1974714","NEU_SRR1974718","NEU_SRR1974724","NEU_SRR1974730","NEU_SRR1974735","NEU_SRR1974752","NEU_SRR1974756","NEU_SRR1974759","NEU_SRR1974762","NEU_SRR1974763","NEU_SRR1974767","NEU_SRR1974773","NEU_SRR1974775","NEU_SRR1974776","NEU_SRR1974777","NEU_SRR1974778","NEU_SRR1974779","NEU_SRR1974780","NEU_SRR1974782","NEU_SRR1974783","NEU_SRR1974785","NEU_SRR1974786","NEU_SRR1974787","NEU_SRR1974793","NEU_SRR1974799","NEU_SRR1974800","NEU_SRR1974801","NEU_SRR1974803","NEU_SRR1974806","NEU_SRR1974807","NEU_SRR1974808","NEU_SRR1974809","NEU_SRR1974810","NEU_SRR1974811","NEU_SRR1974813","NEU_SRR1974815","NEU_SRR1974817","NEU_SRR1974818","NEU_SRR1974819","NEU_SRR1974820","NEU_SRR1974821","NEU_SRR1974822","NEU_SRR1974823","NEU_SRR1974824","NEU_SRR1974825","NEU_SRR1974828","NEU_SRR1974830","NEU_SRR1974832","NEU_SRR1974835","NEU_SRR1974838","NEU_SRR1974841","NEU_SRR1974842","NEU_SRR1974843","NEU_SRR1974844","NEU_SRR1974847","NEU_SRR1974848","NEU_SRR1974849","NEU_SRR1974853","NEU_SRR1974854","NEU_SRR1974864","NEU_SRR1974866","NEU_SRR1974867","NEU_SRR1974869","NEU_SRR1974870","NEU_SRR1974872"
"NEU_SRR1974602",0,0.602478294705165,0.502988773714486,0.473298985314398,0.408848009075209,0.636832486965574,0.461118635495509,0.535864305044851,0.588789697681074,0.39504786558484,0.400170028839036,0.38496286615033,0.576601808993198,0.359317850439344,0.471369432030281,0.6143943243476,0.388346783722752,0.887402564869968,0.534036362182304,0.472945456975223,0.409396303430326,0.386905098119537,0.336614438579173,0.529235092678054,0.368789533218856,0.515341319442139,0.343316355843479,0.392037724688617,0.575958263127237,0.460622505664958,0.400730194073962,0.538852106061342,0.564375156355232,0.347873783002293,0.410403338992092,0.679322301141098,0.529860726230626,0.349643914684814,0.578708051482378,0.541479492718049,0.361971517611053,0.504010914663452,0.488789404215473,0.484769096841888,0.400572073109987,0.379318820682072,0.445743579933377,0.583846395459118,0.371202322613153,0.555943891867176,0.745719756730689,0.369738444768625,0.392188636634402,0.36564903824528,0.348413195621406,0.323498728076933,0.480817760720497,0.315466414626386,0.390464712701063,0.344559631193248,0.53885893673289,0.403344542304153,0.646249045275939,0.614798787605082,0.367576149242312,0.366581907681862,0.556884057163092,0.42171856920893,0.389804958652359,0.459730293689161,0.344421873597507,0.434700926841928,0.3601024970228,0.353298954025462,0.437540840950277,0.33343047885056,0.56646247936095,0.419230275443018,0.42817619492878,0.557718712151987,0.391595789090098,0.4495360463986,0.374449430014591,0.56258948307606,0.40803005413412,0.408277711331323,0.538726769401669,0.5394670817899,0.552804341831003,0.41307813096774,0.35329128742132,0.50701102307903,0.367041034023986,0.453232405100639,0.358410020456011,0.462074866054716,0.654917846209367,0.43599808269846,0.490707778136603,0.466969380682483,0.319042079555008,0.372938229741055,0.339993289510797,0.366492827480141,0.308340023471021,0.353226684576533,0.477632858020252,0.435804116815925,0.502066212036392,0.451872559066902,0.462760551317852,0.385868055101367,0.366371832114123,0.385008003449249,0.37992525278447,0.392680855452363,0.372446591538197,0.294148695169823,0.516559502968908,0.414014769874576,0.493258706126867,0.367628702667587,0.393983582025877,0.381664699443009,0.379383755868926,0.503761887143256,0.6568080771701,0.442339046066022,0.703877358645049,0.712805253036552,0.61325648792614
"NEU_SRR1974603",0.602478294705165,0,0.6702671851424,0.634515430843032,0.633635086143424,0.718347824223007,0.647634686104273,0.690119307246869,0.689794029578712,0.613141948488092,0.617511132242921,0.636480335972646,0.700111883534987,0.619833548147254,0.657409088161065,0.724477145218201,0.61536828780337,0.863292552273178,0.664281322366906,0.645014763687048,0.627907223530072,0.639666762090177,0.598818193789054,0.658809765997357,0.631579421675996,0.685075512494919,0.618037951224448,0.606863058718902,0.69125807237893,0.626964465125727,0.626018231716176,0.701438707229209,0.705366360753037,0.617481780840815,0.630957729365863,0.732168125361138,0.704941554370964,0.601810611040709,0.708458717061549,0.664161120833856,0.595953067655475,0.669388399142625,0.669796919413019,0.669949331940837,0.613922290243295,0.608783106729579,0.632463118173876,0.689048929274149,0.613706998111414,0.673832309599228,0.789040327652477,0.613940762359479,0.616145389905248,0.608978881159754,0.602573718852922,0.589182283478264,0.660091184100738,0.606194710955016,0.61707720313183,0.604098218226973,0.665901552215457,0.63358321317271,0.725673203440639,0.704013291995657,0.61196255668171,0.634941953038704,0.687650637129844,0.621178920668442,0.61952088373602,0.639146535537149,0.610594809765174,0.63697084088618,0.621180037439612,0.607176580186419,0.652063563147066,0.611375446877083,0.678479213375317,0.632251077488377,0.626248476927923,0.690947925907047,0.626748293420085,0.625270243793841,0.613156787925825,0.685179852737656,0.638173943450673,0.617188968110914,0.6802135764317,0.687517078632189,0.685619867793033,0.631853145775948,0.599064731511353,0.66216178945474,0.61268532854001,0.664253106116099,0.598019062609904,0.648525807290565,0.725319713582717,0.620087196482119,0.664200947536335,0.640468532467881,0.60125750078198,0.606767127739427,0.600846699929786,0.610256041995247,0.58838708844386,0.605389215299946,0.659744522182935,0.638230962983866,0.655289479837179,0.644010047163787,0.629687913625188,0.627009329337228,0.619632201340519,0.624065076881821,0.613826084136671,0.633967537780403,0.613361794989109,0.581734773669482,0.651202921170951,0.631925971303562,0.636482962863759,0.614941910529626,0.622719953573894,0.609235362176722,0.61481894512979,0.651769195133952,0.75183518053576,0.636883006158764,0.766082698158712,0.757048354856715,0.696384178671637
"NEU_SRR1974605",0.502988773714486,0.6702671851424,0,0.577396658960594,0.493468825906972,0.687780754478178,0.581450527954651,0.586553262056726,0.645330761566034,0.512801094271901,0.519474070311809,0.546485185267913,0.627591298905976,0.530373050591225,0.553933308083803,0.651416419776833,0.53171318318421,0.86823305857752,0.609131917784807,0.558137970058201,0.549209761735414,0.502702678996347,0.502043313866491,0.579897321341507,0.507013181626091,0.547137677009879,0.482110703616765,0.559736574686549,0.632169660777762,0.581323493546811,0.557513030958462,0.601282986708303,0.636992877057084,0.483076362284312,0.524978535612892,0.708409953377298,0.609152115832168,0.526223702780651,0.591255485653159,0.631388069118988,0.529976317593408,0.596038496662108,0.569482261273142,0.58059058148656,0.549972862035932,0.535911543997079,0.558980584313705,0.621370618561133,0.521283893060943,0.646550186555396,0.767931592288157,0.531330044000508,0.54334495275476,0.537672607944191,0.518517865457667,0.500089738052439,0.538222409639566,0.470563382285839,0.53978185548293,0.498724383664534,0.597745206338511,0.552118631394914,0.666263346186991,0.679077067369601,0.53253098564827,0.509718828982017,0.57395796868194,0.539286518275995,0.506443000348194,0.558345377066943,0.46663931437542,0.583252230969805,0.503036229507602,0.538599532895419,0.595904507405706,0.487165635364414,0.63993050658542,0.58744346330715,0.564336617867288,0.660061473479311,0.568486017154445,0.592544117586034,0.551927014194533,0.650304245185772,0.555827125157502,0.544055449653288,0.646415834271158,0.628328730268777,0.645354521075034,0.561042778359528,0.535085191005379,0.606767846639873,0.523101709130009,0.549643110732235,0.51784244264821,0.563785915784706,0.696809603612342,0.583292194795469,0.59196712509351,0.583513177396695,0.523406509722847,0.506845544833058,0.504609806802927,0.524746942115971,0.504831115808037,0.530278146364265,0.574242477724455,0.535894883473075,0.587268017215329,0.558803932409556,0.551003135319389,0.529080389183331,0.526806055876248,0.557406336725534,0.558995456953698,0.514219255449767,0.500083298409594,0.478547280106581,0.606577558274135,0.560467411174404,0.589399541884978,0.492394779651036,0.555584371158641,0.539519029533454,0.520673382276933,0.625947715726342,0.679956358583249,0.581476783281515,0.747927970922096,0.721801143932845,0.669264688888085
"NEU_SRR1974607",0.473298985314398,0.634515430843032,0.577396658960594,0,0.519219371088921,0.669884656396546,0.567190157907839,0.606891173609534,0.638113273866399,0.496463547285147,0.507200782474771,0.5470446530185,0.623007903250591,0.515708182122393,0.560378881666373,0.656805795024075,0.503513709820284,0.878107625983642,0.566300337328233,0.540057908367764,0.521838144395946,0.525721986603186,0.469553148120023,0.577578666250083,0.521239148073882,0.603979902614768,0.500940819928711,0.505431410164721,0.611384838851229,0.537824972619043,0.512690066183924,0.59569368519712,0.635485838102208,0.493329651149377,0.523893019198538,0.702575210736642,0.611681599863354,0.508504267250778,0.637511750339755,0.602486483900107,0.511751131019112,0.572546730699731,0.56392723726524,0.569908025048988,0.513289932377529,0.498737624535653,0.533113366956605,0.631843664097247,0.500239068124637,0.599030254502487,0.7445135990574,0.503624879681775,0.491073002922362,0.488332091368623,0.474984347435468,0.471416687753525,0.565339044190197,0.484105675022281,0.512556852365035,0.480938189242476,0.587283642917537,0.513891610291699,0.666927354233194,0.65672093819723,0.517062243665983,0.511155191778961,0.604059703524588,0.517282891977782,0.510869758389745,0.569800997656689,0.495328674068245,0.550840260084378,0.507427123626665,0.496159230011573,0.557966868665222,0.492465578007709,0.617100799618109,0.535401245043056,0.541984355601609,0.627295505290249,0.519400793336728,0.549793868252675,0.489545813870131,0.64038226254752,0.525209072740206,0.515986516849166,0.593979197824399,0.610476179001552,0.609945535337109,0.55469166159322,0.49606371298047,0.602027455921327,0.488342566220006,0.565729029236215,0.499664162694469,0.55243512533553,0.677179235049915,0.529467775084782,0.592607654161821,0.578008213836,0.494545508392366,0.48234522129789,0.481828254759898,0.483454450138448,0.479073445619216,0.502803504184601,0.551135909536459,0.542332379961254,0.566585967933095,0.542512874317351,0.55104706992252,0.517154564307065,0.501690673948258,0.525252133352614,0.500358493458523,0.515893118536381,0.501145502753015,0.465785153593109,0.575244060126422,0.545249079237695,0.56228334675568,0.504679068572432,0.508919123686857,0.502028011954254,0.490534098576715,0.582591419663991,0.683317413599015,0.54502494179848,0.723257751725688,0.734257167495094,0.653068724726281
"NEU_SRR1974609",0.408848009075209,0.633635086143424,0.493468825906972,0.519219371088921,0,0.640580307865651,0.511845432198315,0.526435238819209,0.600989958491454,0.429443188571964,0.430771201347725,0.458868807229423,0.569307775790087,0.435682316209549,0.481650128451068,0.614449361727088,0.449293529631322,0.873915551768607,0.54207811589262,0.497491890978502,0.462197745349153,0.4177784751699,0.405575878011248,0.528864463558259,0.415418898101025,0.488050259113118,0.377410074209551,0.475472338344774,0.601600642270274,0.512884429550412,0.47880444189727,0.547693596401411,0.579156008557936,0.383239911874957,0.444854491276986,0.674457561926619,0.539108723441971,0.426407882315817,0.540790851042205,0.57673086690964,0.426136519295909,0.529030084021609,0.508311675422855,0.522593581263732,0.474367305921118,0.451738988271079,0.489554973816468,0.580264322216748,0.431555460366947,0.580851246269946,0.746313420182447,0.428551645841652,0.456669001519922,0.449640557791331,0.423169809945336,0.418687923922525,0.486892197602283,0.368406610662712,0.463999564939502,0.423173790674338,0.539305201174143,0.465775025691308,0.61885905670768,0.623244158195075,0.433977306739742,0.414925560496408,0.519938895783189,0.471859063033903,0.441646400245342,0.49236613241963,0.40449499617484,0.50655420345081,0.393898027885942,0.441765293039105,0.502612833811404,0.391036779159642,0.58257528864728,0.499576078061929,0.476778467802146,0.583449915079821,0.483754942102132,0.51932478795256,0.463943056184737,0.587725081637871,0.483977806781345,0.481245085909178,0.579431042966162,0.5575076348786,0.590958636702604,0.481220615918376,0.436678287881225,0.521651925291816,0.429335927227005,0.499602101336547,0.413820181345614,0.490381984184104,0.653291450931235,0.511734865139826,0.522300253897163,0.5180300031746,0.421075596219058,0.429515560547353,0.42000973893002,0.41653795701266,0.402223981612085,0.427907829538905,0.508938824452475,0.467092919669803,0.529339467629109,0.481631568814925,0.48518082068404,0.455999094665266,0.43518839774064,0.46412831425854,0.462946580899348,0.426445037057792,0.419041618702154,0.387882391925201,0.548661156635704,0.471629395468633,0.528411311335692,0.400026478851044,0.471632668344478,0.45237513725402,0.451256221918535,0.537154568125279,0.643249794761186,0.496906428762781,0.718528294360592,0.69350727862972,0.615691661578858
"NEU_SRR1974611",0.636832486965574,0.718347824223007,0.687780754478178,0.669884656396546,0.640580307865651,0,0.652877170791756,0.67276859474097,0.678913338383741,0.63924096953873,0.638039226499364,0.675339362616085,0.684208624787332,0.649746360855858,0.66116782798286,0.716445931921709,0.625078884536956,0.867556934052242,0.691000595558215,0.656746885698041,0.634187949079693,0.664369998325235,0.627295283432297,0.663858374892373,0.664591565169908,0.676494593906072,0.651276292032397,0.657066013813796,0.681571124360778,0.670605703270275,0.659859183977813,0.66605060235023,0.686574771679483,0.632592623236904,0.6577835882793,0.740125902499415,0.673495413363908,0.645022740964765,0.696691226367063,0.693080280159713,0.65428706438455,0.671974593344812,0.645643025776048,0.664819720106403,0.652422425938861,0.644021643919865,0.650098028290627,0.702130449928344,0.646575177565296,0.703385544669477,0.772212570706732,0.655428899740804,0.651689841611877,0.647741718752952,0.632966120548207,0.625509906293061,0.652400995883158,0.635395120761092,0.663751009163077,0.635072411887425,0.674212525358153,0.661692572388226,0.718379857912953,0.730578438434711,0.66694704056474,0.679447977598855,0.704098795096099,0.643044441782472,0.66398631526792,0.669355691252627,0.645535260731229,0.678031844089125,0.659972258047904,0.647979965522402,0.690732233072946,0.650821311681213,0.708660316644843,0.673572348480417,0.682705611431691,0.730931236767051,0.670295187923545,0.67273893778245,0.650907594172414,0.751533243081395,0.677393187957637,0.668000704416932,0.735107792010391,0.719283022513898,0.695116672493084,0.68411083745761,0.643072316268173,0.685871564157938,0.654865018222427,0.669257450002396,0.645812036765098,0.647570107124004,0.728248139440465,0.681020239049128,0.688390597225122,0.677440261947066,0.639580322038273,0.622409810321076,0.639553221400471,0.639084161842042,0.63390266788594,0.656395485751173,0.664953113406772,0.675309451246637,0.671288316088138,0.672619149614287,0.645240059527553,0.652944781104614,0.658358447815525,0.663682993741932,0.658026488974095,0.671292530335303,0.656016014207668,0.636612643807521,0.6718884859391,0.667059567186404,0.682146546215687,0.639384066171166,0.655906054609312,0.65344599383746,0.670426436099254,0.685674367830201,0.741011948217967,0.671642233345209,0.758743293931117,0.751885029076199,0.740178183197721
"NEU_SRR1974612",0.461118635495509,0.647634686104273,0.581450527954651,0.567190157907839,0.511845432198315,0.652877170791756,0,0.611121702714854,0.624226424708433,0.49338310132446,0.500908252771186,0.500146348065772,0.614143507363909,0.466093136696066,0.567675952495259,0.669365123763324,0.487442174939262,0.870639083394721,0.597288741632822,0.535291326022937,0.489615989803257,0.505044123575118,0.45043576774846,0.582918468192594,0.50877476683087,0.581916577803978,0.472783514547583,0.502554102777124,0.633398157840949,0.525716558349221,0.515100461472056,0.596177581634116,0.63162560655303,0.482449310780864,0.497997498174318,0.709430750774388,0.604746547973301,0.470312782925934,0.627942770247987,0.604526696916766,0.490457678488582,0.559715507036923,0.552204689442014,0.563992284711574,0.498022617295754,0.482405023308515,0.51470209676559,0.621600973838305,0.489870563999162,0.602819111099694,0.771943030169476,0.496261781065208,0.50713338846372,0.493674585146006,0.469492784843903,0.448231758354246,0.555256690304453,0.446667297797335,0.505308261535215,0.471073626841606,0.603352415770089,0.519433613160724,0.684362047646315,0.668557030942238,0.487857199540509,0.500418058009131,0.623403838117203,0.508686092709317,0.508523031738474,0.539249126547285,0.479010881973309,0.535263565161114,0.486022978424766,0.487304688910867,0.539522870094767,0.474577541897309,0.621257291791201,0.527733799340164,0.538169166711215,0.621663372942993,0.517406266259096,0.522817903167445,0.503898443532512,0.628558691602814,0.517308222386754,0.51914933764179,0.624704239378701,0.60322291170727,0.612051714737471,0.525449997666922,0.476178324147615,0.577767853347962,0.479381562259416,0.549790227827589,0.482487968169201,0.538928254057197,0.683903200493318,0.529106030903604,0.559585917710326,0.537716195167653,0.454114755598356,0.486654355674427,0.46445121271576,0.496004349899851,0.440549717138033,0.485316258296676,0.567612682297909,0.552971354840921,0.59885223319657,0.547406184764025,0.526857729386153,0.502953808278845,0.49987452906749,0.500821638478706,0.501505430672852,0.513036843506829,0.501579559942933,0.444753948824709,0.570766490291136,0.512394512396133,0.56156751194032,0.492244191222689,0.511379281345941,0.499593535973036,0.502018276952154,0.583069365479573,0.704435581539541,0.541071382973118,0.743494891464627,0.731854585734608,0.65675818778955
"NEU_SRR1974613",0.535864305044851,0.690119307246869,0.586553262056726,0.606891173609534,0.526435238819209,0.67276859474097,0.611121702714854,0,0.651317263351511,0.517711180035383,0.512886101371754,0.580431648040069,0.612879042280454,0.560921034224339,0.527657213204277,0.638275068296741,0.552384710471066,0.878238503659135,0.618180927636515,0.584087415323406,0.566726028587918,0.56278616553278,0.519852273621842,0.580608786540598,0.577818347281861,0.58617833431145,0.541748081473017,0.58004006701518,0.642025866940934,0.611352544227937,0.600832681385615,0.597738123370041,0.618954633588432,0.509943516753525,0.552941689919911,0.694160496394302,0.595368867439312,0.538728682320572,0.633151886762759,0.650760241974008,0.529959532736569,0.601327860627017,0.560057453708253,0.577045181430474,0.588298683246895,0.571654802090333,0.582405624922624,0.604586297803763,0.550650411692552,0.649799385228687,0.753886453982055,0.529784391285983,0.55186125771677,0.575564144253847,0.546006431572835,0.542780529596498,0.538155904872049,0.519927882138655,0.583064714844512,0.539511491369786,0.583528384699434,0.590091785398686,0.664917562803624,0.664970933838735,0.529590576178672,0.581645359125467,0.607565835911862,0.573787251243228,0.558229314238376,0.570142213999145,0.536416517093919,0.620143395170074,0.554893875899665,0.559816563219943,0.62046661619944,0.537573888420392,0.664485046000874,0.616798572810174,0.600695317404694,0.66296011267488,0.604917732821163,0.622652520004533,0.587308960365466,0.671410581478661,0.595949364044285,0.599596576667389,0.664156151383516,0.679475300823723,0.672663381807656,0.596831391198906,0.566721001854774,0.641665819261433,0.564133376296472,0.589292110144856,0.512771172180553,0.579273808267429,0.701742982997067,0.616843624600363,0.6166728910421,0.609415118254944,0.554035135064281,0.544683531606653,0.542275101745008,0.501175941322673,0.544499323713286,0.538110441543978,0.582361082913313,0.554007410168152,0.595150287007909,0.576085975452598,0.590211266583513,0.573247016981181,0.541226634760975,0.571291645475156,0.582436128010179,0.571028511162597,0.545410496078081,0.521846193772664,0.639438023131272,0.597190806479714,0.605564520088707,0.536839547111404,0.569317727953357,0.5635043069191,0.560702866216785,0.593490633665216,0.668074998689181,0.603829093469565,0.722644155082154,0.739495259222642,0.701223513268891
"NEU_SRR1974614",0.588789697681074,0.689794029578712,0.645330761566034,0.638113273866399,0.600989958491454,0.678913338383741,0.624226424708433,0.651317263351511,0,0.595631786003438,0.59302340270307,0.61810298578316,0.673386127649667,0.600368536513684,0.628084915984538,0.692301519558908,0.589565081124718,0.864389532308023,0.650567235965947,0.637871644381713,0.605632758723204,0.621177038689163,0.575673584188556,0.651174264089356,0.612289149227439,0.645874674219065,0.592202947829116,0.614466767154953,0.669797532740399,0.62147404495401,0.623414483529026,0.651063243499482,0.674036552494743,0.589288026762202,0.607511110078233,0.702200270081664,0.657863869734462,0.584505469511283,0.669837438631878,0.659167727441061,0.588037724642125,0.630104268225852,0.62706001248205,0.608777492201751,0.611958941149469,0.588916847355989,0.61842404846775,0.685869694414004,0.596377803150445,0.660588115739508,0.755801117850147,0.602842346374316,0.607509156098897,0.622027453974776,0.581243191657421,0.57679660828658,0.642646250341178,0.576371780298222,0.615132194301313,0.595801225148606,0.643342506619366,0.618032058093824,0.700201319329969,0.701356341565404,0.605844852220469,0.609916082005431,0.671872671865294,0.607198707418924,0.609921992119515,0.624643254464268,0.598444082250958,0.628774795758279,0.597692320252636,0.597501437138009,0.648578376928506,0.597581227471075,0.67319763665496,0.622787963056069,0.6328760169016,0.670790667407668,0.628539813528686,0.632322298981277,0.615866495554705,0.683828533775659,0.633909649051255,0.620140117122301,0.693214097969519,0.675097418151276,0.674416854598416,0.630778932593619,0.588097783968652,0.617070318444949,0.60085638856387,0.646669139994352,0.594273780032603,0.614086950782412,0.701380267590566,0.617265486086764,0.649015453569385,0.631758219160254,0.58529889912839,0.590716310761204,0.58765076806648,0.603748176820387,0.577907603722641,0.604698860005693,0.625899328480865,0.644250685055938,0.632545697943871,0.641158615677187,0.603754850235183,0.616930547763001,0.610356033540525,0.611932641916094,0.60398529023954,0.610692526062661,0.603117152810891,0.578808491341196,0.628832303013833,0.617820650265274,0.620816811971544,0.586358958590099,0.629675532992055,0.607106764222182,0.61867434432047,0.650060811476729,0.713631658272202,0.632789951754436,0.75799111703175,0.741067096477224,0.693085603148746
"NEU_SRR1974615",0.39504786558484,0.613141948488092,0.512801094271901,0.496463547285147,0.429443188571964,0.63924096953873,0.49338310132446,0.517711180035383,0.595631786003438,0,0.429014040974704,0.453620535931418,0.538932583237306,0.425259241978272,0.480697489583601,0.60185634182143,0.445820739553449,0.864620279999941,0.520089699627653,0.476177406829808,0.461656888837146,0.444832579008996,0.379814385797583,0.500807131214524,0.438807891688523,0.511614431435351,0.408174545037325,0.453355584570764,0.573199485701654,0.50613490504215,0.438524940106226,0.526284924328862,0.563875659417916,0.397586001011916,0.442760633234117,0.674638037652566,0.528323859991765,0.411961253624254,0.578322316655076,0.556295363468072,0.419448005165421,0.501753320193623,0.465781607465031,0.500489420789093,0.458231657603994,0.434680358251586,0.481765191372097,0.554091102516972,0.389613250329214,0.561997597410058,0.723735182366074,0.429432623558913,0.413493110157366,0.425334723484201,0.413379745097728,0.404062669013682,0.435866802108316,0.3891656517091,0.443875523923022,0.412925602731278,0.529115904573418,0.462697690766433,0.628945309785527,0.6015356148196,0.431081646166966,0.442446210818694,0.548321313116827,0.447065444939453,0.441231730895857,0.47634957226881,0.406321770931128,0.488262844524174,0.422001159206052,0.432256482114755,0.500579473147911,0.396952907930169,0.563566506335891,0.483733294367293,0.477281828023179,0.57439419089914,0.453339729704799,0.510526125068621,0.437234523960816,0.581735445652042,0.476004032832534,0.468512898567686,0.568663858801436,0.580475891037435,0.574938918761843,0.468735612756697,0.419147229870036,0.543072643185523,0.403082662553092,0.491352570116783,0.415536892505823,0.479855894875295,0.663326138171702,0.482201289119274,0.521246163245227,0.506997147710372,0.396642086942566,0.424882451208334,0.412002050026386,0.396884632146865,0.390738696888982,0.423852757100165,0.485637537405588,0.469316485236651,0.51135707050945,0.463626276054039,0.486891437667456,0.451488629973258,0.425524421994044,0.441489872418883,0.453390369562333,0.456619610789801,0.426205600496339,0.365548803255419,0.543764871606563,0.455594559619347,0.48593605947615,0.412734371739589,0.45907771292625,0.420035536828036,0.43216865794212,0.527458105568508,0.628573191314554,0.474402491718766,0.671991168427325,0.705093286274656,0.628282378434071
